,SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,supply
833,2335,2335,A11-1,1508_A11-1,0,46F,W,1508,1st,N,n,1,RESI,5,5,0,2,4,0,31,n,n,n,5,2nd,RESI,1,1,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
834,2347,2347,A11-1,1533_A11-1,0,46F,W,1533,1st,N,n,1,RESI,2,2,0,2,0,0,28,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
835,2349,2349,A11-1,1535_A11-1,0,46F,W,1535,1st,N,n,1,RESI,2,2,0,2,0,0,29,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
846,2379,2379,A11-1,2026_A11-1,11000000,46F,W,2026,1st,N,n,1,RESI,14,14,0,3,15,110,43,Y,n,n,4,2nd,RESI,1,2,3,3,0,3,0,0,,0,3,0.417262834,24447,2.17,n,216005,72
861,2433,2433,A11-1,3064_A11-1,4200000,46F,W,3064,1st,N,n,1,RESI,3,3,-3,2,1,52,31,n,n,n,4,2nd,RESI,1,1,2,1,0,0,0,0,,0,2,0.417262834,24447,2.17,n,216005,72
877,2489,2489,A11-1,3506_A11-1,0,46F,W,3506,1st,N,n,2,RESI,6,6,0,3,0,0,35,n,n,n,3,1st,RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
890,2547,2547,A11-1,4016_A11-1,0,46F,W,4016,1st,N,n,1,RESI,2,2,0,2,0,0,29,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
895,2562,2562,A11-1,4029_A11-1,0,46F,W,4029,1st,N,n,2,RESI,7,7,0,3,0,0,41,n,n,n,3,1st,RESI,2,2,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
903,2600,2600,A11-1,4509_A11-1,0,46F,W,4509,2nd,N,n,2,RESI,6,6,0,4,0,0,32,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
905,2620,2620,A11-1,4542_A11-1,0,46F,W,4542,1st,N,n,2,RESI,8,8,0,3,3,0,34,n,n,n,3,1st,RESI,2,1,3,2,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
931,2725,2725,A11-1,5515_A11-1,0,46F,W,5515,1st,N,n,1,RESI,3,3,0,2,0,0,30,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
957,2827,2827,A11-1,7003_A11-1,0,46F,W,7003,1st,N,n,1,RESI,7,7,0,2,31,0,42,n,n,n,4,2nd,RESI,1,2,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
959,2841,2841,A11-1,7016_A11-1,0,46F,W,7016,1st,N,n,1,RESI,5,5,0,2,5,0,26,n,n,n,5,2nd,RESI,1,0,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
960,2844,2844,A11-1,7022_A11-1,0,46F,W,7022,1st,N,n,1,RESI,4,4,0,2,1,0,35,n,n,n,4,2nd,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
967,2879,2879,A11-1,10015_A11-1,1800000,46F,W,10015,1st,N,n,1,RESI,4,4,0,2,1,18,31,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
968,2891,2891,A11-1,10038_A11-1,0,46F,W,10038,1st,N,n,1,RESI,3,3,0,2,1,0,27,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
982,2949,2949,A11-1,10542_A11-1,0,46F,W,10542,1st,N,n,2,RESI,6,6,0,3,0,0,36,n,n,n,3,1st,RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
983,2955,2955,A11-1,10547_A11-1,0,46F,W,10547,1st,N,n,2,RESI,7,7,0,3,1,0,36,n,n,n,4,2nd,RESI,2,1,3,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
993,3000,3000,A11-1,12020_A11-1,0,46F,W,12020,1st,N,n,1,RESI,2,2,0,2,0,0,29,n,n,n,2,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
995,3007,3007,A11-1,12025_A11-1,0,46F,W,12025,1st,N,n,1,RESI,6,6,0,2,6,0,33,n,n,n,5,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1018,3080,3080,A11-1,12507_A11-1,0,46F,W,12507,1st,N,n,1,RESI,3,3,0,2,0,0,33,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1020,3087,3087,A11-1,12517_A11-1,0,46F,W,12517,1st,N,n,1,RESI,5,5,0,2,0,0,28,n,Y,n,1,1st,RESI,1,0,2,0,0,0,3,0,,0,0,0.417262834,24447,2.17,n,216005,72
1036,3148,3148,A11-1,50018_A11-1,0,46F,W,50018,1st,N,n,1,RESI,5,5,0,2,3,0,32,n,n,n,5,2nd,RESI,1,1,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1037,3151,3151,A11-1,50019_A11-1,460000,46F,W,50019,1st,N,n,1,RESI,6,6,0,2,6,23,30,n,n,n,5,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1039,3187,3187,A11-1,50067_A11-1,0,46F,W,50067,1st,N,n,1,RESI,5,5,0,2,27,0,27,n,n,n,2,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1040,3190,3190,A11-1,50068_A11-1,180000,46F,W,50068,1st,N,n,1,RESI,2,2,0,2,0,9,29,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1044,3207,3207,A11-1,50090_A11-1,3600000,46F,W,50090,1st,N,n,1,RESI,7,7,0,2,23,36,31,n,n,n,5,2nd,RESI,1,1,2,3,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,72
1045,3214,3214,A11-1,50098_A11-1,700000,46F,W,50098,1st,N,n,1,RESI,4,4,0,2,1,32,36,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1046,3216,3216,A11-1,50101_A11-1,780000,46F,W,50101,1st,N,n,1,RESI,4,4,0,2,3,24,29,n,n,n,5,2nd,RESI,1,0,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1047,3230,3230,A11-1,50123_A11-1,0,46F,W,50123,1st,N,n,1,RESI,4,4,0,2,2,0,35,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1048,3238,3238,A11-1,50127_A11-1,0,46F,W,50127,1st,N,n,1,RESI,2,2,0,2,0,0,28,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1049,3241,3241,A11-1,50129_A11-1,320000,46F,W,50129,1st,N,n,1,RESI,5,5,0,2,0,16,24,n,n,Y,1,1st,RESI,1,0,2,0,0,0,0,3,,0,0,0.417262834,24447,2.17,n,216005,72
1050,3260,3260,A11-1,50142_A11-1,500000,46F,W,50142,1st,N,n,1,RESI,1,1,-3,2,1,25,31,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1052,3283,3283,A11-1,50159_A11-1,0,46F,W,50159,1st,N,n,2,RESI,9,9,0,3,0,0,35,n,Y,n,5,2nd,RESI,2,1,3,0,2,0,3,0,,0,0,0.417262834,24447,2.17,n,216005,72
1053,3290,3290,A11-1,50162_A11-1,0,46F,W,50162,1st,N,n,1,RESI,4,4,0,2,1,0,31,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1058,3327,3327,A11-1,50220_A11-1,0,46F,W,50220,1st,N,n,2,RESI,6,6,0,3,0,0,36,n,n,n,4,2nd,RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1059,3342,3342,A11-1,50234_A11-1,1700000,46F,W,50234,1st,N,n,1,RESI,3,3,0,2,1,17,27,n,n,n,3,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1060,3386,3386,A11-1,50284_A11-1,770000,46F,W,50284,1st,N,n,1,RESI,5,5,0,3,1,19,32,n,n,n,5,2nd,RESI,1,1,3,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1064,3404,3404,A11-1,50301_A11-1,340000,46F,W,50301,1st,N,n,1,RESI,4,4,0,2,2,17,34,n,n,n,1,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1069,3438,3438,A11-1,50345_A11-1,0,46F,W,50345,2nd,N,n,2,N_RESI,6,6,0,3,0,0,39,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1072,3465,3465,A11-1,50380_A11-1,220000,46F,W,50380,1st,N,n,1,RESI,6,6,0,2,19,11,37,n,n,n,3,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1073,3477,3477,A11-1,50387_A11-1,240000,46F,W,50387,3rd,N,n,2,N_RESI,5,5,0,3,0,12,26,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1074,3483,3483,A11-1,50393_A11-1,500000,46F,W,50393,1st,N,n,2,RESI,6,6,0,3,0,25,32,n,n,n,5,2nd,RESI,2,1,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1076,3497,3497,A11-1,50409_A11-1,1900000,46F,W,50409,1st,N,n,1,RESI,3,3,0,2,0,19,32,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1078,3515,3515,A11-1,50422_A11-1,600000,46F,W,50422,1st,N,n,1,RESI,3,3,0,2,1,27,29,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1079,3521,3521,A11-1,50427_A11-1,0,46F,W,50427,1st,N,n,1,RESI,6,6,0,2,26,0,39,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1081,3535,3535,A11-1,50443_A11-1,0,46F,W,50443,1st,N,n,1,RESI,3,3,0,2,0,0,39,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1083,3564,3564,A11-1,50495_A11-1,2400000,46F,W,50495,1st,N,n,1,RESI,3,3,0,2,1,24,24,n,n,n,5,2nd,RESI,1,0,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1084,3567,3567,A11-1,50497_A11-1,0,46F,W,50497,1st,N,n,1,RESI,5,5,0,2,2,0,40,n,n,n,3,1st,RESI,1,2,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1086,3596,3596,A11-1,50538_A11-1,0,46F,W,50538,1st,N,n,1,RESI,3,3,0,2,0,0,39,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1087,3599,3599,A11-1,50559_A11-1,620000,46F,W,50559,2nd,N,n,2,N_RESI,0,0,-5,3,0,28,27,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1088,3605,3605,A11-1,50562_A11-1,0,46F,W,50562,1st,N,n,1,RESI,3,3,0,2,0,0,31,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1090,3624,3624,A11-1,50577_A11-1,0,46F,W,50577,1st,N,n,1,RESI,6,6,0,2,34,0,34,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1094,3654,3654,A11-1,50631_A11-1,3200000,46F,W,50631,1st,N,n,1,RESI,2,2,0,2,0,32,27,n,n,n,2,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1096,3680,3680,A11-1,50658_A11-1,0,46F,W,50658,1st,N,n,1,RESI,3,3,0,2,0,0,30,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1098,3720,3720,A11-1,50697_A11-1,1450000,46F,W,50697,1st,N,n,1,RESI,3,3,0,2,1,29,29,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1099,3722,3722,A11-1,50698_A11-1,650000,46F,W,50698,2nd,N,n,2,N_RESI,8,8,0,3,0,11,23,n,Y,n,3,1st,N_RESI,2,0,3,0,2,0,3,0,,0,0,0.417262834,24447,2.17,n,216005,72
1100,3725,3725,A11-1,50705_A11-1,640000,46F,W,50705,1st,N,n,1,RESI,1,1,-3,2,1,32,34,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1101,3728,3728,A11-1,50713_A11-1,715000,46F,W,50713,1st,N,n,1,RESI,5,5,0,2,3,10,31,n,n,n,4,2nd,RESI,1,1,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1102,3743,3743,A11-1,50723_A11-1,3120000,46F,W,50723,1st,N,n,1,RESI,5,5,0,2,20,32,27,n,n,n,2,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1103,3763,3763,A11-1,50748_A11-1,0,46F,W,50748,1st,N,n,2,RESI,7,7,0,3,4,0,25,n,n,n,3,1st,RESI,2,0,3,2,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1105,3776,3776,A11-1,50758_A11-1,0,46F,W,50758,1st,N,n,1,RESI,5,5,0,2,3,0,31,n,n,n,4,2nd,RESI,1,1,2,2,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1107,3797,3797,A11-1,50779_A11-1,1770000,46F,W,50779,1st,N,n,1,RESI,4,4,0,2,0,36,33,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,1,0.417262834,24447,2.17,n,216005,72
1108,3803,3803,A11-1,50790_A11-1,0,46F,W,50790,1st,N,n,1,RESI,4,4,0,2,2,0,31,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1110,3849,3849,A11-1,50829_A11-1,2000000,46F,W,50829,1st,N,n,1,RESI,7,7,-3,3,31,20,31,n,Y,n,1,1st,RESI,1,1,3,3,0,0,3,0,,0,0,0.417262834,24447,2.17,n,216005,72
1111,3879,3879,A11-1,50874_A11-1,2700000,46F,W,50874,1st,N,n,2,RESI,7,7,0,3,2,27,36,n,n,n,3,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1112,3918,3918,A11-1,50922_A11-1,320000,46F,W,50922,1st,N,n,1,RESI,2,2,0,2,0,16,27,n,n,n,4,2nd,RESI,1,0,2,0,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1114,3929,3929,A11-1,50937_A11-1,2320000,46F,W,50937,1st,N,n,1,RESI,4,4,0,2,1,24,30,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.417262834,24447,2.17,n,216005,72
1462,10079,707,A1-4,5321_A1-4,0,46F,W,5321,3rd,N,n,1,RESI,3,3,0,2,0,0,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1463,10082,710,A1-4,5323_A1-4,0,46F,W,5323,1st,N,n,1,RESI,5,5,0,2,3,0,31,n,n,n,3,1st,N_RESI,1,1,2,2,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1464,10084,712,A1-4,5325_A1-4,0,46F,W,5325,2nd,N,n,1,RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1481,10138,766,A1-4,5943_A1-4,0,46F,W,5943,3rd,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1493,10175,803,A1-4,6237_A1-4,0,46F,W,6237,1st,N,n,2,RESI,8,8,0,3,4,0,35,n,n,n,5,2nd,RESI,2,1,3,2,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1508,10231,859,A1-4,6846_A1-4,0,46F,W,6846,2nd,N,n,2,RESI,6,6,0,3,0,0,35,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1509,10234,862,A1-4,6848_A1-4,5240000,46F,W,6848,3rd,N,n,1,RESI,6,6,0,2,0,61,39,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1560,10388,1016,A1-4,7429_A1-4,3720000,46F,W,7429,3rd,N,n,1,RESI,3,3,0,2,0,38,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.575428344,25337,4.4,n,223097,82
1561,10391,1019,A1-4,7433_A1-4,0,46F,W,7433,3rd,N,n,1,RESI,7,7,0,3,0,0,39,Y,n,n,1,1st,N_RESI,1,1,3,0,0,3,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1573,10429,1057,A1-4,7727_A1-4,2800000,46F,W,7727,3rd,N,n,1,RESI,3,3,0,2,0,29,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1582,10458,1086,A1-4,8006_A1-4,0,46F,W,8006,2nd,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1627,10677,1305,A1-4,20229_A1-4,0,46F,W,20229,3rd,N,n,1,N_RESI,2,2,0,2,0,0,27,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1628,10679,1307,A1-4,20238_A1-4,0,46F,W,20238,2nd,N,n,1,N_RESI,2,2,0,2,0,0,27,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1630,10694,1322,A1-4,20248_A1-4,0,46F,W,20248,3rd,N,n,2,N_RESI,6,6,0,3,0,0,35,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1631,10698,1326,A1-4,20249_A1-4,2010000,46F,W,20249,2nd,N,n,1,N_RESI,4,4,0,2,0,53,29,n,n,n,5,2nd,N_RESI,1,0,2,0,0,0,0,0,,0,2,0.575428344,25337,4.4,n,223097,82
1632,10701,1329,A1-4,20250_A1-4,6000000,46F,W,20250,3rd,N,n,1,N_RESI,6,6,0,2,0,60,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1633,10704,1332,A1-4,20254_A1-4,4600000,46F,W,20254,3rd,N,n,1,N_RESI,4,4,0,2,0,46,37,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.575428344,25337,4.4,n,223097,82
1634,10713,1341,A1-4,20257_A1-4,2010000,46F,W,20257,1st,N,n,1,RESI,4,4,0,3,0,38,29,n,n,n,1,1st,RESI,1,0,3,0,0,0,0,0,,0,1,0.575428344,25337,4.4,n,223097,82
1635,10717,1345,A1-4,20259_A1-4,3500000,46F,W,20259,2nd,N,n,1,N_RESI,3,3,0,2,0,38,25,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.575428344,25337,4.4,n,223097,82
1637,10725,1353,A1-4,20262_A1-4,0,46F,W,20262,3rd,N,n,2,N_RESI,6,6,0,3,0,0,34,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1638,10728,1356,A1-4,20263_A1-4,1330000,46F,W,20263,3rd,N,n,1,N_RESI,2,2,0,2,0,34,26,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1639,10734,1362,A1-4,20267_A1-4,0,46F,W,20267,3rd,N,n,1,N_RESI,2,2,0,2,0,0,26,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1640,10737,1365,A1-4,20269_A1-4,5000000,46F,W,20269,3rd,N,n,1,N_RESI,5,5,0,2,0,50,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,2,0.575428344,25337,4.4,n,223097,82
1641,10740,1368,A1-4,20273_A1-4,2400000,46F,W,20273,1st,N,n,2,RESI,8,8,0,3,13,24,27,n,n,n,3,1st,RESI,2,0,3,3,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1642,10744,1372,A1-4,20276_A1-4,2700000,46F,W,20276,1st,N,n,1,RESI,3,3,0,2,1,27,28,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1644,10760,1388,A1-4,20285_A1-4,3700000,46F,W,20285,2nd,N,n,1,N_RESI,4,4,0,2,0,37,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.575428344,25337,4.4,n,223097,82
1645,10767,1395,A1-4,20290_A1-4,990000,46F,W,20290,3rd,N,n,1,N_RESI,3,3,0,2,0,18,38,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1646,10769,1397,A1-4,20293_A1-4,2600000,46F,W,20293,3rd,N,n,2,N_RESI,6,6,0,3,0,26,31,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1647,10772,1400,A1-4,20294_A1-4,0,46F,W,20294,2nd,N,n,1,N_RESI,3,3,0,2,0,0,33,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1649,10785,1413,A1-4,20305_A1-4,630000,46F,W,20305,2nd,N,n,1,N_RESI,3,3,0,2,0,16,32,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1650,10788,1416,A1-4,20307_A1-4,0,46F,W,20307,2nd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1651,10791,1419,A1-4,20309_A1-4,3300000,46F,W,20309,3rd,N,n,1,N_RESI,3,3,0,2,0,33,38,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1652,10799,1427,A1-4,20314_A1-4,6500000,46F,W,20314,1st,N,n,1,RESI,4,4,-5,2,5,65,34,n,n,n,3,1st,RESI,1,1,2,3,0,0,0,0,,0,3,0.575428344,25337,4.4,n,223097,82
1653,10805,1433,A1-4,20317_A1-4,700000,46F,W,20317,3rd,N,n,1,N_RESI,3,3,0,2,0,35,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1654,10813,1441,A1-4,20319_A1-4,160000,46F,W,20319,2nd,N,n,1,N_RESI,2,2,0,2,0,8,24,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1655,10816,1444,A1-4,20320_A1-4,320000,46F,W,20320,3rd,N,n,1,N_RESI,3,3,0,2,0,16,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1657,10826,1454,A1-4,20323_A1-4,0,46F,W,20323,3rd,N,n,1,N_RESI,5,5,0,2,0,0,28,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,Y,3,0,0.575428344,25337,4.4,n,223097,82
1658,10832,1460,A1-4,20326_A1-4,0,46F,W,20326,3rd,N,n,1,N_RESI,2,2,0,2,0,0,26,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1659,10835,1463,A1-4,20327_A1-4,0,46F,W,20327,3rd,N,n,1,N_RESI,3,3,0,2,0,0,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1660,10842,1470,A1-4,20330_A1-4,180000,46F,W,20330,3rd,N,n,2,N_RESI,5,5,0,3,0,6,26,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1661,10851,1479,A1-4,20335_A1-4,2450000,46F,W,20335,3rd,N,n,1,N_RESI,5,5,0,2,0,49,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,2,0.575428344,25337,4.4,n,223097,82
1662,10854,1482,A1-4,20336_A1-4,0,46F,W,20336,1st,N,n,1,RESI,4,4,0,2,0,0,40,n,n,n,2,1st,RESI,1,2,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1663,10857,1485,A1-4,20339_A1-4,1100000,46F,W,20339,2nd,N,n,2,N_RESI,9,9,0,3,0,11,30,n,Y,n,5,2nd,N_RESI,2,1,3,0,2,0,3,0,,0,0,0.575428344,25337,4.4,n,223097,82
1664,10863,1491,A1-4,20341_A1-4,240000,46F,W,20341,2nd,N,n,1,N_RESI,4,4,0,3,0,12,37,n,n,n,4,2nd,N_RESI,1,1,3,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1665,10867,1495,A1-4,20346_A1-4,0,46F,W,20346,3rd,N,n,1,N_RESI,3,3,0,2,0,0,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1666,10869,1497,A1-4,20349_A1-4,0,46F,W,20349,2nd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1667,10872,1500,A1-4,20350_A1-4,2210000,46F,W,20350,2nd,N,n,1,N_RESI,3,3,0,2,0,26,36,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.575428344,25337,4.4,n,223097,82
1668,10883,1511,A1-4,20356_A1-4,5000000,46F,W,20356,1st,N,n,2,RESI,9,9,0,3,0,50,42,n,n,n,3,1st,RESI,2,2,3,0,2,0,0,0,,0,2,0.575428344,25337,4.4,n,223097,82
